;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
№ ФП массового учебника;Система;Код 1С;Класс;"Автор в 1С издательства ""Просвещение""";"Наименование в 1С издательства ""Просвещение""";Линия УМК;Примечание;Год издания;Цена с НДС, руб. ;Заказ (количество экз);Система
1.3.4.3.1.2;;14-0345-01;11;Гейн А. Г., Сенокосов А. И.;Информатика. 11 класс. В 3-х ч. Ч.1 (для слабовидящих обучающихся);Гейн А.Г. (10-11) (Базовый / Углубленный);;2016;1650,00;;
1.3.4.3.1.2;;14-0346-01;11;Гейн А. Г., Сенокосов А. И.;Информатика. 11 класс. В 3-х ч. Ч.2 (для слабовидящих обучающихся);Гейн А.Г. (10-11) (Базовый / Углубленный);;2016;1650,00;;
1.3.4.3.1.2;;14-0347-01;11;Гейн А. Г., Сенокосов А. И.;Информатика. 11 класс. В 3-х ч. Ч.3 (для слабовидящих обучающихся);Гейн А.Г. (10-11) (Базовый / Углубленный);;2016;1650,00;;
1.3.5.1.4.1;;21-0476-01;10;Мякишев Г. Я., Буховцев Б. Б., Сотский Н. Н. / Под ред. Парфентьевой Н. А.;Физика. 10 класс. В 4-х ч. Ч.1 (для слабовидящих обучающихся);Классический курс (10-11) (Базовый);;2016;1650,00;;
1.3.5.1.4.1;;21-0477-01;10;Мякишев Г. Я., Буховцев Б. Б., Сотский Н. Н. / Под ред. Парфентьевой Н. А.;Физика. 10 класс. В 4-х ч. Ч.2 (для слабовидящих обучающихся);Классический курс (10-11) (Базовый);;2016;1650,00;;
1.3.5.1.4.1;;21-0478-01;10;Мякишев Г. Я., Буховцев Б. Б., Сотский Н. Н. / Под ред. Парфентьевой Н. А.;Физика. 10 класс. В 4-х ч. Ч.3 (для слабовидящих обучающихся);Классический курс (10-11) (Базовый);;2016;1650,00;;
1.3.5.1.4.1;;21-0479-01;10;Мякишев Г. Я., Буховцев Б. Б., Сотский Н. Н. / Под ред. Парфентьевой Н. А.;Физика. 10 класс. В 4-х ч. Ч.4 (для слабовидящих обучающихся);Классический курс (10-11) (Базовый);;2016;1650,00;;
1.3.5.1.4.2;;21-0480-01;11;Мякишев Г. Я., Буховцев Б. Б., Чаругин В. М. / Под ред. Парфентьевой Н. А.;Физика. 11 класс. В 4-х ч. Ч.1 (для слабовидящих обучающихся);Классический курс (10-11) (Базовый);;2016;1650,00;;
1.3.5.1.4.2;;21-0481-01;11;Мякишев Г. Я., Буховцев Б. Б., Чаругин В. М. / Под ред. Парфентьевой Н. А.;Физика. 11 класс. В 4-х ч. Ч.2 (для слабовидящих обучающихся);Классический курс (10-11) (Базовый);;2016;1650,00;;
1.3.5.1.4.2;;21-0482-01;11;Мякишев Г. Я., Буховцев Б. Б., Чаругин В. М. / Под ред. Парфентьевой Н. А.;Физика. 11 класс. В 4-х ч. Ч.3 (для слабовидящих обучающихся);Классический курс (10-11) (Базовый);;2016;1650,00;;
1.3.5.1.4.2;;21-0483-01;11;Мякишев Г. Я., Буховцев Б. Б., Чаругин В. М. / Под ред. Парфентьевой Н. А.;Физика. 11 класс. В 4-х ч. Ч.4 (для слабовидящих обучающихся);Классический курс (10-11) (Базовый);;2016;1650,00;;
1.3.5.3.4.1;;20-0293-01;10;Рудзитис Г. Е., Фельдман Ф. Г.;Химия. 10 класс. В 2-х ч. Ч.1 (для слабовидящих обучающихся);Рудзитис Г.Е. (10-11) (Базовый);;2016;1210,00;;
1.3.5.3.4.1;;20-0294-01;10;Рудзитис Г. Е., Фельдман Ф. Г.;Химия. 10 класс. В 2-х ч. Ч.2 (для слабовидящих обучающихся);Рудзитис Г.Е. (10-11) (Базовый);;2016;1320,00;;
1.3.5.3.4.2;;20-0295-01;11;Рудзитис Г. Е., Фельдман Ф. Г.;Химия. 11 класс. В 2-х ч. Ч.1 (для слабовидящих обучающихся);Рудзитис Г.Е. (10-11) (Базовый);;2016;1320,00;;
1.3.5.3.4.2;;20-0296-01;11;Рудзитис Г. Е., Фельдман Ф. Г.;Химия. 11 класс. В 2-х ч. Ч.2 (для слабовидящих обучающихся);Рудзитис Г.Е. (10-11) (Базовый);;2016;1320,00;;
1.3.5.5.2.1;;18-0364-01;10;Беляев Д. ., Дымшиц Г. М., Кузнецова Л. Н. и др. / Под ред. Беляева Д. ., Дымшица Г. М.;Биология. 10 класс. В 2-х ч. Ч.1 (для слабовидящих обучающихся);Беляев Д.К. (10-11) (Базовый);;2016;1650,00;;
1.3.5.5.2.1;;18-0365-01;10;Беляев Д. ., Дымшиц Г. М., Кузнецова Л. Н. и др. / Под ред. Беляева Д. ., Дымшица Г. М.;Биология. 10 класс. В 2-х ч. Ч.2 (для слабовидящих обучающихся);Беляев Д.К. (10-11) (Базовый);;2016;1650,00;;
1.3.5.5.2.2;;18-0378-01;11;Беляев Д. ., Дымшиц Г. М., Бородин П. М. и др. / Под ред. Беляева Д. ., Дымшица Г. М.;Биология. 11 класс. В 2-х ч. Ч.1 (для слабовидящих обучающихся);Беляев Д.К. (10-11) (Базовый);;2016;1650,00;;
1.3.5.5.2.2;;18-0379-01;11;Беляев Д. ., Дымшиц Г. М., Бородин П. М. и др. / Под ред. Беляева Д. ., Дымшица Г. М.;Биология. 11 класс. В 2-х ч. Ч.2 (для слабовидящих обучающихся);Беляев Д.К. (10-11) (Базовый);;2016;1650,00;;
1.3.5.5.8.1;;18-0367-01; 10 - 11;Сухорукова Л. Н., Кучменко В. С., Иванова Т. В.;Биология. 10-11 классы. Базовый уровень. В 2-х ч. Ч.1 (для слабовидящих обучающихся);Сферы-Биология (10-11) (Базовый);;2016;1320,00;;
1.3.5.5.8.1;;18-0368-01; 10 - 11;Сухорукова Л. Н., Кучменко В. С., Иванова Т. В. и др.;Биология. 10-11 классы. Базовый уровень. В 2-х ч. Ч.2 (для слабовидящих обучающихся);Сферы-Биология (10-11) (Базовый);;2016;1320,00;;
1.3.5.7.3.1;;17-0053-01;10;Алексашина И. Ю., Галактионов К. В., Ляпцев А. В. и др.;Естествознание. 10 класс. В 2-х ч. Ч.1 (для слабовидящих обучающихся);Лабиринт (10-11) (Базовый);;2016;1650,00;;
1.3.5.7.3.1;;17-0054-01;10;Алексашина И. Ю., Галактионов К. В., Ляпцев А. В. и др.;Естествознание. 10 класс. В 2-х ч. Ч.2 (для слабовидящих обучающихся);Лабиринт (10-11) (Базовый);;2016;1650,00;;
1.3.6.1.2.1;;33-0152-01; 10 - 11;Лях В. И.;Физическая культура. 10-11 классы. В 2-х ч. Ч. 1 (для слабовидящих обучающихся);Лях В.И. (10-11) (Базовый);;2016;1650,00;;
1.3.6.1.2.1;;33-0153-01; 10 - 11;Лях В. И.;Физическая культура. 10-11 классы. В 2-х ч. Ч. 2 (для слабовидящих обучающихся);Лях В.И. (10-11) (Базовый);;2016;1650,00;;
1.3.6.3.4.1;;34-0273-01;10;Смирнов А. Т., Хренников Б. О. / Под ред. Смирнова А. Т.;Основы безопасности жизнедеятельности. 10 класс. Базовый уровень В 3-х ч. Ч.1 (для слабовидящих обучающихся);Смирнов А.Т., Хренников Б.О. (10-11) (Базовый);;2016;1650,00;;
1.3.6.3.4.1;;34-0274-01;10;Смирнов А. Т., Хренников Б. О. / Под ред. Смирнова А. Т.;Основы безопасности жизнедеятельности. 10 класс. Базовый уровень В 3-х ч. Ч.2 (для слабовидящих обучающихся);Смирнов А.Т., Хренников Б.О. (10-11) (Базовый);;2016;1650,00;;
1.3.6.3.4.1;;34-0275-01;10;Смирнов А. Т., Хренников Б. О. / Под ред. Смирнова А. Т.;Основы безопасности жизнедеятельности. 10 класс. Базовый уровень В 3-х ч. Ч.3 (для слабовидящих обучающихся);Смирнов А.Т., Хренников Б.О. (10-11) (Базовый);;2016;1650,00;;
1.3.6.3.4.2;;34-0270-01;11;Смирнов А. Т., Хренников Б. О. / Под ред. Смирнова А. Т.;Основы безопасности жизнедеятельности. 11 класс. Базовый уровень. В 3-х ч. Ч.1 (для слабовидящих обучающихся);Смирнов А.Т., Хренников Б.О. (10-11) (Базовый);;2016;1650,00;;
1.3.6.3.4.2;;34-0271-01;11;Смирнов А. Т., Хренников Б. О. / Под ред. Смирнова А. Т.;Основы безопасности жизнедеятельности. 11 класс. Базовый уровень. В 3-х ч. Ч.2 (для слабовидящих обучающихся);Смирнов А.Т., Хренников Б.О. (10-11) (Базовый);;2016;1650,00;;
1.3.6.3.4.2;;34-0272-01;11;Смирнов А. Т., Хренников Б. О. / Под ред. Смирнова А. Т.;Основы безопасности жизнедеятельности. 11 класс. Базовый уровень. В 3-х ч. Ч.3 (для слабовидящих обучающихся);Смирнов А.Т., Хренников Б.О. (10-11) (Базовый);;2016;1540,00;;
2.2.6.1.2.1;;31-0268-01; 8 - 9;Сергеева Г. П., Кашекова И. Э., Критская Е. Д.;Искусство. 8-9 классы. В 4-х ч. Ч.1 (для слабовидящих обучающихся);Сергеева Г.П. Искусство (8-9);;2016;1210,00;;
2.2.6.1.2.1;;31-0269-01; 8 - 9;Сергеева Г. П., Кашекова И. Э., Критская Е. Д.;Искусство. 8-9 классы. В 4-х ч. Ч.2 (для слабовидящих обучающихся);Сергеева Г.П. Искусство (8-9);;2016;1210,00;;
2.2.6.1.2.1;;31-0270-01; 8 - 9;Сергеева Г. П., Кашекова И. Э., Критская Е. Д.;Искусство. 8-9 классы. В 4-х ч. Ч.3 (для слабовидящих обучающихся);Сергеева Г.П. Искусство (8-9);;2016;1210,00;;
