IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP227;IP_PROP228;IP_PROP230;IP_PROP229;IP_PROP226;IP_PROP231;IC_GROUP0;IC_GROUP1;IC_GROUP2
238353;234489;234490;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234489;85;;;
238354;234491;234492;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234491;85;;;
238355;234493;234494;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234493;85;;;
238356;234495;234496;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234495;85;;;
238357;234497;234498;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234497;85;;;
238358;234499;234500;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234499;85;;;
238359;234501;234502;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234501;85;;;
238360;234503;234504;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234503;85;;;
238361;234505;234506;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234505;85;;;
238362;234507;234508;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234507;85;;;
238363;234509;234510;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234509;85;;;
238364;234511;234512;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234511;85;;;
238365;234513;234514;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234513;85;;;
238366;234515;234516;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234515;85;;;
238367;234517;234518;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234517;85;;;
238368;234519;234520;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234519;85;;;
238369;234521;234522;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234521;85;;;
238370;234523;234524;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234523;85;;;
238371;234525;234526;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234525;85;;;
238372;234527;234528;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234527;85;;;
238373;234529;234530;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234529;85;;;
238374;234531;234532;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234531;85;;;
238375;234533;234534;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234533;85;;;
238376;234535;234536;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234535;85;;;
238377;234537;234538;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234537;85;;;
238378;234539;234540;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234539;85;;;
238379;234541;234542;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234541;85;;;
238380;234543;234544;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234543;85;;;
238381;234545;234546;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234545;85;;;
238382;234547;234548;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234547;85;;;
238383;234549;234550;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234549;85;;;
238384;234551;234552;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234551;85;;;
238385;234553;234554;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234553;85;;;
238386;234555;234556;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234555;85;;;
238387;234557;234558;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234557;85;;;
238388;234559;234560;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234559;85;;;
238389;234561;234562;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234561;85;;;
238390;234563;234564;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234563;85;;;
238391;234565;234566;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234565;85;;;
238392;234567;234568;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234567;85;;;
238393;234569;234570;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234569;85;;;
238394;234571;234572;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234571;85;;;
238395;234573;234574;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234573;85;;;
238396;234575;234576;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234575;85;;;
238397;234577;234578;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234577;85;;;
238398;234579;234580;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234579;85;;;
238399;234581;234582;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234581;85;;;
238400;234583;234584;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234583;85;;;
238401;234585;234586;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234585;85;;;
238402;234587;234588;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234587;85;;;
238403;234589;234590;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234589;85;;;
238404;234591;234592;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234591;85;;;
238405;234593;234594;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234593;85;;;
238406;234595;234596;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234595;85;;;
238407;234597;234598;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234597;85;;;
238408;234599;234600;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234599;85;;;
238409;234601;234602;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234601;85;;;
238410;234603;234604;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234603;85;;;
238411;234605;234606;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234605;85;;;
238412;234607;234608;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234607;85;;;
238413;234609;234610;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234609;85;;;
238414;234611;234612;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234611;85;;;
238415;234613;234614;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234613;85;;;
238416;234615;234616;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234615;85;;;
238417;234617;234618;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234617;85;;;
238418;234619;234620;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234619;85;;;
238419;234621;234622;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234621;85;;;
238420;234623;234624;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234623;85;;;
238421;234625;234626;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234625;85;;;
238422;234627;234628;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234627;85;;;
238423;234629;234630;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234629;85;;;
238424;234631;234632;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234631;85;;;
238425;234633;234634;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234633;85;;;
238426;234635;234636;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234635;85;;;
238427;234637;234638;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234637;85;;;
238428;234639;234640;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234639;85;;;
238429;234641;234642;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234641;85;;;
238430;234643;234644;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234643;85;;;
238431;234645;234646;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234645;85;;;
238432;234647;234648;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234647;85;;;
238433;234649;234650;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234649;85;;;
238434;234651;234652;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234651;85;;;
238435;234653;234654;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234653;85;;;
238436;234655;234656;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234655;85;;;
238437;234657;234658;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234657;85;;;
238438;234659;234660;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234659;85;;;
238439;234661;234662;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234661;85;;;
238440;234663;234664;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234663;85;;;
238441;234665;234666;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234665;85;;;
238442;234667;234668;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234667;85;;;
238443;234669;234670;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234669;85;;;
238444;234671;234672;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234671;85;;;
238445;234673;234674;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234673;85;;;
238446;234675;234676;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234675;85;;;
238447;234677;234678;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234677;85;;;
238448;234679;234680;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234679;85;;;
238449;234681;234682;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234681;85;;;
238450;234683;234684;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234683;85;;;
238451;234685;234686;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234685;85;;;
238452;234687;234688;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234687;85;;;
238453;234689;234690;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234689;85;;;
238454;234691;234692;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234691;85;;;
238455;234693;234694;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234693;85;;;
238456;234695;234696;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234695;85;;;
238457;234697;234698;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234697;85;;;
238458;234699;234700;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234699;85;;;
238459;234701;234702;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234701;85;;;
238460;234703;234704;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234703;85;;;
238461;234705;234706;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234705;85;;;
238462;234707;234708;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234707;85;;;
238463;234709;234710;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234709;85;;;
238464;234711;234712;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234711;85;;;
238465;234713;234714;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234713;85;;;
238466;234715;234716;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234715;85;;;
238467;234717;234718;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234717;85;;;
238468;234719;234720;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234719;85;;;
238469;234721;234722;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234721;85;;;
238470;234723;234724;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234723;85;;;
238471;234725;234726;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234725;85;;;
238472;234727;234728;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234727;85;;;
238473;234729;234730;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234729;85;;;
238474;234731;234732;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234731;85;;;
238475;234733;234734;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234733;85;;;
238476;234735;234736;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234735;85;;;
238477;234737;234738;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234737;85;;;
238478;234739;234740;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234739;85;;;
238479;234741;234742;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234741;85;;;
238480;234743;234744;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234743;85;;;
238481;234745;234746;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234745;85;;;
238482;234747;234748;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234747;85;;;
238483;234749;234750;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234749;85;;;
238484;234751;234752;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234751;85;;;
238485;234753;234754;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234753;85;;;
238486;234755;234756;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234755;85;;;
238487;234757;234758;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234757;85;;;
238488;234759;234760;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234759;85;;;
238489;234761;234762;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234761;85;;;
238490;234763;234764;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234763;85;;;
238491;234765;234766;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234765;85;;;
238492;234767;234768;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234767;85;;;
238493;234769;234770;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234769;85;;;
238494;234771;234772;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234771;85;;;
238495;234773;234774;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234773;85;;;
238496;234775;234776;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234775;85;;;
238497;234777;234778;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234777;85;;;
238498;234779;234780;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234779;85;;;
238499;234781;234782;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234781;85;;;
238500;234783;234784;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234783;85;;;
238501;234785;234786;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234785;85;;;
238502;234787;234788;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234787;85;;;
238503;234789;234790;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234789;85;;;
238504;234791;234792;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234791;85;;;
238505;234793;234794;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234793;85;;;
238506;234795;234796;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234795;85;;;
238507;234797;234798;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234797;85;;;
238508;234709;234799;Y;;;;;text;;;text;;500;;258;121;237785;02.09.17;234709;105;;;
238509;235078;235079;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235078;75;;;
238510;235080;235081;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235080;75;;;
238511;235082;235083;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235082;75;;;
238512;235084;235085;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235084;75;;;
238513;235086;235087;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235086;75;;;
238514;235088;235089;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235088;75;;;
238515;235090;235091;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235090;75;;;
238516;235092;235093;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235092;75;;;
238517;235094;235095;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235094;75;;;
238518;235096;235097;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235096;75;;;
238519;235098;235099;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235098;75;;;
238520;235100;235101;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235100;75;;;
238521;235102;235103;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235102;75;;;
238522;235104;235105;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235104;75;;;
238523;235106;235107;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235106;75;;;
238524;235108;235109;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235108;75;;;
238525;235110;235111;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235110;75;;;
238526;235112;235113;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235112;75;;;
238527;235114;235115;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235114;75;;;
238528;235116;235117;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235116;75;;;
238529;235118;235119;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235118;75;;;
238530;235120;235121;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235120;75;;;
238531;235122;235123;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235122;75;;;
238532;235124;235125;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235124;75;;;
238533;235126;235127;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235126;75;;;
238534;235128;235129;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235128;75;;;
238535;235130;235131;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235130;75;;;
238536;235132;235133;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235132;75;;;
238537;235134;235135;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235134;75;;;
238538;235136;235137;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235136;75;;;
238539;235138;235139;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235138;75;;;
238540;235140;235141;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235140;75;;;
238541;235142;235143;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235142;75;;;
238542;235144;235145;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235144;75;;;
238543;235146;235147;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235146;75;;;
238544;235148;235149;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235148;75;;;
238545;235150;235151;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235150;75;;;
238546;235152;235153;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235152;75;;;
238547;235154;235155;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235154;75;;;
238548;235156;235157;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235156;75;;;
238549;235158;235159;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235158;75;;;
238550;235160;235161;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235160;75;;;
238551;235162;235163;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235162;75;;;
238552;235164;235165;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235164;75;;;
238553;235166;235167;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235166;75;;;
238554;235168;235169;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235168;75;;;
238555;235170;235171;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235170;75;;;
238556;235172;235173;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235172;75;;;
238557;235174;235175;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235174;75;;;
238558;235176;235177;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235176;75;;;
238559;235178;235179;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235178;75;;;
238560;235180;235181;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235180;75;;;
238561;235182;235183;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235182;75;;;
238562;235184;235185;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235184;75;;;
238563;235186;235187;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235186;75;;;
238564;235188;235189;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235188;75;;;
238565;235190;235191;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235190;75;;;
238566;235192;235193;Y;;;;;text;;;text;;500;;258;114;237785;02.09.17;235192;75;;;
238567;235194;235195;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235194;75;;;
238568;235196;235197;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235196;75;;;
238569;235198;235199;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235198;75;;;
238570;235200;235201;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235200;75;;;
238571;235202;235203;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235202;75;;;
238572;235204;235205;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235204;75;;;
238573;235206;235207;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235206;75;;;
238574;235208;235209;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235208;75;;;
238575;235210;235211;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235210;75;;;
238576;235212;235213;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235212;75;;;
238577;235214;235215;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235214;75;;;
238578;235216;235217;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235216;75;;;
238579;235218;235219;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235218;75;;;
238580;235220;235221;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235220;75;;;
238581;235222;235223;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235222;75;;;
238582;235224;235225;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235224;75;;;
238583;235226;235227;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235226;75;;;
238584;235228;235229;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235228;75;;;
238585;235230;235231;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235230;75;;;
238586;235232;235233;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235232;75;;;
238587;235234;235235;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235234;75;;;
238588;235236;235237;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235236;75;;;
238589;235238;235239;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235238;75;;;
238590;235240;235241;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235240;75;;;
238591;235242;235243;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235242;75;;;
238592;235244;235245;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235244;75;;;
238593;235246;235247;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235246;75;;;
238594;235248;235249;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235248;75;;;
238595;235250;235251;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235250;75;;;
238596;235252;235253;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235252;75;;;
238597;235254;235255;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235254;75;;;
238598;235256;235257;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235256;75;;;
238599;235258;235259;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235258;75;;;
238600;235260;235261;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235260;75;;;
238601;235262;235263;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235262;75;;;
238602;235264;235265;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235264;75;;;
238603;235266;235267;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235266;75;;;
238604;235268;235269;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235268;75;;;
238605;235270;235271;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235270;75;;;
238606;235272;235273;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235272;75;;;
238607;235274;235275;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235274;75;;;
238608;235276;235277;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235276;75;;;
238609;235278;235279;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235278;75;;;
238610;235280;235281;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235280;75;;;
238611;235282;235283;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235282;75;;;
238612;235284;235285;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235284;75;;;
238613;235286;235287;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235286;75;;;
238614;235288;235289;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235288;75;;;
238615;235290;235291;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235290;75;;;
238616;235292;235293;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235292;75;;;
238617;235294;235295;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235294;75;;;
238618;235296;235297;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235296;75;;;
238619;235298;235299;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235298;75;;;
238620;235300;235301;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235300;75;;;
238621;235302;235303;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235302;75;;;
238622;235304;235305;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235304;75;;;
238623;235306;235307;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235306;75;;;
238624;235308;235309;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235308;75;;;
238625;235310;235311;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235310;75;;;
238626;235312;235313;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235312;75;;;
238627;235314;235315;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235314;75;;;
238628;235316;235317;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235316;75;;;
238629;235318;235319;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235318;75;;;
238630;235320;235321;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235320;75;;;
238631;235322;235323;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235322;75;;;
238632;235324;235325;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235324;75;;;
238633;235326;235327;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235326;75;;;
238634;235328;235329;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235328;75;;;
238635;235330;235331;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235330;75;;;
238636;235332;235333;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235332;75;;;
238637;235334;235335;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235334;75;;;
238638;235336;235337;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235336;75;;;
238639;235338;235339;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235338;75;;;
238640;235340;235341;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235340;75;;;
238641;235342;235343;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235342;75;;;
238642;235344;235345;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235344;75;;;
238643;235346;235347;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235346;75;;;
238644;235348;235349;Y;;;;;text;;;text;;500;;258;116;237785;02.09.17;235348;75;;;
