IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP227;IP_PROP228;IP_PROP230;IP_PROP229;IP_PROP226;IP_PROP231;IC_GROUP0;IC_GROUP1;IC_GROUP2
234186;234185;234186;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234185;85;;;
234188;234187;234188;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234187;85;;;
234190;234189;234190;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234189;85;;;
234192;234191;234192;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234191;85;;;
234194;234193;234194;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234193;85;;;
234196;234195;234196;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234195;85;;;
234198;234197;234198;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234197;85;;;
234200;234199;234200;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234199;85;;;
234202;234201;234202;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234201;85;;;
234204;234203;234204;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234203;85;;;
234206;234205;234206;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234205;85;;;
234208;234207;234208;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234207;85;;;
234210;234209;234210;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234209;85;;;
234212;234211;234212;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234211;85;;;
234214;234213;234214;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234213;85;;;
234216;234215;234216;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234215;85;;;
234218;234217;234218;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234217;85;;;
234220;234219;234220;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234219;85;;;
234222;234221;234222;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234221;85;;;
234224;234223;234224;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234223;85;;;
234226;234225;234226;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234225;85;;;
234228;234227;234228;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234227;85;;;
234230;234229;234230;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234229;85;;;
234232;234231;234232;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234231;85;;;
234234;234233;234234;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234233;85;;;
234236;234235;234236;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234235;85;;;
234238;234237;234238;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234237;85;;;
234240;234239;234240;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234239;85;;;
234242;234241;234242;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234241;85;;;
234244;234243;234244;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234243;85;;;
234246;234245;234246;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234245;85;;;
234248;234247;234248;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234247;85;;;
234250;234249;234250;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234249;85;;;
234252;234251;234252;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234251;85;;;
234254;234253;234254;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234253;85;;;
234256;234255;234256;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234255;85;;;
234258;234257;234258;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234257;85;;;
234260;234259;234260;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234259;85;;;
234262;234261;234262;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234261;85;;;
234264;234263;234264;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234263;85;;;
234266;234265;234266;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234265;85;;;
234268;234267;234268;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234267;85;;;
234270;234269;234270;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234269;85;;;
234272;234271;234272;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234271;85;;;
234274;234273;234274;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234273;85;;;
234276;234275;234276;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234275;85;;;
234278;234277;234278;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234277;85;;;
234280;234279;234280;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234279;85;;;
234282;234281;234282;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234281;85;;;
234284;234283;234284;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234283;85;;;
234286;234285;234286;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234285;85;;;
234288;234287;234288;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234287;85;;;
234290;234289;234290;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234289;85;;;
234292;234291;234292;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234291;85;;;
234294;234293;234294;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234293;85;;;
234296;234295;234296;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234295;85;;;
234298;234297;234298;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234297;85;;;
234300;234299;234300;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234299;85;;;
234302;234301;234302;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234301;85;;;
234304;234303;234304;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234303;85;;;
234306;234305;234306;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234305;85;;;
234308;234307;234308;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234307;85;;;
234310;234309;234310;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234309;85;;;
234312;234311;234312;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234311;85;;;
234314;234313;234314;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234313;85;;;
234316;234315;234316;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234315;85;;;
234318;234317;234318;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234317;85;;;
234320;234319;234320;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234319;85;;;
234322;234321;234322;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234321;85;;;
234324;234323;234324;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234323;85;;;
234326;234325;234326;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234325;85;;;
234328;234327;234328;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234327;85;;;
234330;234329;234330;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234329;85;;;
234332;234331;234332;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234331;85;;;
234334;234333;234334;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234333;85;;;
234336;234335;234336;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234335;85;;;
234338;234337;234338;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234337;85;;;
234340;234339;234340;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234339;85;;;
234342;234341;234342;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234341;85;;;
234344;234343;234344;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234343;85;;;
234346;234345;234346;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234345;85;;;
234348;234347;234348;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234347;85;;;
234350;234349;234350;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234349;85;;;
234352;234351;234352;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234351;85;;;
234354;234353;234354;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234353;85;;;
234356;234355;234356;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234355;85;;;
234358;234357;234358;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234357;85;;;
234360;234359;234360;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234359;85;;;
234362;234361;234362;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234361;85;;;
234364;234363;234364;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234363;85;;;
234366;234365;234366;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234365;85;;;
234368;234367;234368;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234367;85;;;
234370;234369;234370;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234369;85;;;
234372;234371;234372;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234371;85;;;
234374;234373;234374;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234373;85;;;
234376;234375;234376;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234375;85;;;
234378;234377;234378;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234377;85;;;
234380;234379;234380;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234379;85;;;
234382;234381;234382;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234381;85;;;
234384;234383;234384;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234383;85;;;
234386;234385;234386;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234385;85;;;
234388;234387;234388;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234387;85;;;
234390;234389;234390;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234389;85;;;
234392;234391;234392;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234391;85;;;
234394;234393;234394;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234393;85;;;
234396;234395;234396;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234395;85;;;
234398;234397;234398;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234397;85;;;
234400;234399;234400;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234399;85;;;
234402;234401;234402;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234401;85;;;
234404;234403;234404;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234403;85;;;
234406;234405;234406;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234405;85;;;
234408;234407;234408;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234407;85;;;
234410;234409;234410;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234409;85;;;
234412;234411;234412;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234411;85;;;
234414;234413;234414;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234413;85;;;
234416;234415;234416;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234415;85;;;
234418;234417;234418;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234417;85;;;
234420;234419;234420;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234419;85;;;
234422;234421;234422;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234421;85;;;
234424;234423;234424;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234423;85;;;
234426;234425;234426;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234425;85;;;
234428;234427;234428;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234427;85;;;
234430;234429;234430;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234429;85;;;
234432;234431;234432;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234431;85;;;
234434;234433;234434;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234433;85;;;
234436;234435;234436;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234435;85;;;
234438;234437;234438;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234437;85;;;
234440;234439;234440;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234439;85;;;
234442;234441;234442;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234441;85;;;
234444;234443;234444;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234443;85;;;
234446;234445;234446;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234445;85;;;
234448;234447;234448;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234447;85;;;
234450;234449;234450;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234449;85;;;
234452;234451;234452;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234451;85;;;
234454;234453;234454;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234453;85;;;
234456;234455;234456;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234455;85;;;
234458;234457;234458;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234457;85;;;
234460;234459;234460;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234459;85;;;
234462;234461;234462;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234461;85;;;
234464;234463;234464;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234463;85;;;
234466;234465;234466;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234465;85;;;
234468;234467;234468;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234467;85;;;
234470;234469;234470;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234469;85;;;
234472;234471;234472;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234471;85;;;
234474;234473;234474;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234473;85;;;
234476;234475;234476;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234475;85;;;
234478;234477;234478;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234477;85;;;
234480;234479;234480;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234479;85;;;
234482;234481;234482;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234481;85;;;
234484;234483;234484;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234483;85;;;
234486;234485;234486;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234485;85;;;
234488;234487;234488;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234487;85;;;
234490;234489;234490;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234489;85;;;
234492;234491;234492;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234491;85;;;
234494;234493;234494;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234493;85;;;
234496;234495;234496;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234495;85;;;
234498;234497;234498;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234497;85;;;
234500;234499;234500;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234499;85;;;
234502;234501;234502;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234501;85;;;
234504;234503;234504;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234503;85;;;
234506;234505;234506;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234505;85;;;
234508;234507;234508;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234507;85;;;
234510;234509;234510;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234509;85;;;
234512;234511;234512;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234511;85;;;
234514;234513;234514;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234513;85;;;
234516;234515;234516;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234515;85;;;
234518;234517;234518;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234517;85;;;
234520;234519;234520;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234519;85;;;
234522;234521;234522;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234521;85;;;
234524;234523;234524;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234523;85;;;
234526;234525;234526;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234525;85;;;
234528;234527;234528;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234527;85;;;
234530;234529;234530;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234529;85;;;
234532;234531;234532;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234531;85;;;
234534;234533;234534;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234533;85;;;
234536;234535;234536;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234535;85;;;
234538;234537;234538;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234537;85;;;
234540;234539;234540;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234539;85;;;
234542;234541;234542;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234541;85;;;
234544;234543;234544;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234543;85;;;
234546;234545;234546;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234545;85;;;
234548;234547;234548;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234547;85;;;
234550;234549;234550;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234549;85;;;
234552;234551;234552;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234551;85;;;
234554;234553;234554;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234553;85;;;
234556;234555;234556;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234555;85;;;
234558;234557;234558;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234557;85;;;
234560;234559;234560;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234559;85;;;
234562;234561;234562;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234561;85;;;
234564;234563;234564;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234563;85;;;
234566;234565;234566;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234565;85;;;
234568;234567;234568;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234567;85;;;
234570;234569;234570;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234569;85;;;
234572;234571;234572;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234571;85;;;
234574;234573;234574;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234573;85;;;
234576;234575;234576;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234575;85;;;
234578;234577;234578;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234577;85;;;
234580;234579;234580;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234579;85;;;
234582;234581;234582;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234581;85;;;
234584;234583;234584;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234583;85;;;
234586;234585;234586;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234585;85;;;
234588;234587;234588;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234587;85;;;
234590;234589;234590;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234589;85;;;
234592;234591;234592;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234591;85;;;
234594;234593;234594;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234593;85;;;
234596;234595;234596;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234595;85;;;
234598;234597;234598;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234597;85;;;
234600;234599;234600;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234599;85;;;
234602;234601;234602;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234601;85;;;
234604;234603;234604;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234603;85;;;
234606;234605;234606;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234605;85;;;
234608;234607;234608;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234607;85;;;
234610;234609;234610;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234609;85;;;
234612;234611;234612;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234611;85;;;
234614;234613;234614;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234613;85;;;
234616;234615;234616;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234615;85;;;
234618;234617;234618;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234617;85;;;
234620;234619;234620;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234619;85;;;
234622;234621;234622;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234621;85;;;
234624;234623;234624;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234623;85;;;
234626;234625;234626;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234625;85;;;
234628;234627;234628;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234627;85;;;
234630;234629;234630;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234629;85;;;
234632;234631;234632;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234631;85;;;
234634;234633;234634;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234633;85;;;
234636;234635;234636;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234635;85;;;
234638;234637;234638;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234637;85;;;
234640;234639;234640;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234639;85;;;
234642;234641;234642;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234641;85;;;
234644;234643;234644;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234643;85;;;
234646;234645;234646;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234645;85;;;
234648;234647;234648;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234647;85;;;
234650;234649;234650;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234649;85;;;
234652;234651;234652;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234651;85;;;
234654;234653;234654;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234653;85;;;
234656;234655;234656;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234655;85;;;
234658;234657;234658;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234657;85;;;
234660;234659;234660;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234659;85;;;
234662;234661;234662;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234661;85;;;
234664;234663;234664;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234663;85;;;
234666;234665;234666;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234665;85;;;
234668;234667;234668;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234667;85;;;
234670;234669;234670;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234669;85;;;
234672;234671;234672;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234671;85;;;
234674;234673;234674;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234673;85;;;
234676;234675;234676;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234675;85;;;
234678;234677;234678;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234677;85;;;
234680;234679;234680;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234679;85;;;
234682;234681;234682;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234681;85;;;
234684;234683;234684;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234683;85;;;
234686;234685;234686;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234685;85;;;
234688;234687;234688;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234687;85;;;
234690;234689;234690;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234689;85;;;
234692;234691;234692;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234691;85;;;
234694;234693;234694;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234693;85;;;
234696;234695;234696;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234695;85;;;
234698;234697;234698;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234697;85;;;
234700;234699;234700;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234699;85;;;
234702;234701;234702;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234701;85;;;
234704;234703;234704;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234703;85;;;
234706;234705;234706;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234705;85;;;
234708;234707;234708;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234707;85;;;
234710;234709;234710;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234709;85;;;
234712;234711;234712;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234711;85;;;
234714;234713;234714;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234713;85;;;
234716;234715;234716;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234715;85;;;
234718;234717;234718;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234717;85;;;
234720;234719;234720;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234719;85;;;
234722;234721;234722;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234721;85;;;
234724;234723;234724;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234723;85;;;
234726;234725;234726;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234725;85;;;
234728;234727;234728;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234727;85;;;
234730;234729;234730;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234729;85;;;
234732;234731;234732;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234731;85;;;
234734;234733;234734;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234733;85;;;
234736;234735;234736;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234735;85;;;
234738;234737;234738;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234737;85;;;
234740;234739;234740;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234739;85;;;
234742;234741;234742;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234741;85;;;
234744;234743;234744;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234743;85;;;
234746;234745;234746;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234745;85;;;
234748;234747;234748;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234747;85;;;
234750;234749;234750;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234749;85;;;
234752;234751;234752;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234751;85;;;
234754;234753;234754;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234753;85;;;
234756;234755;234756;Y;;;;;text;;;text;;500;;184;121;231587;02.09.2017;234755;85;;;
