19-0505-01_l5;Алексеев А. И., Николина В. В., Липкина Е. К. / Под ред. Алексеева А. И.;География. 8 класс. Электронная форма учебника. (Лицензия 5 лет);8;Полярная звезда (5-9);;99.99.99.99.99.99;181
19-0506-01_l5;Алексеев А. И., Николина В. В., Липкина Е. К. / Под ред. Алексеева А. И.;География. 9 класс. Электронная форма учебника. (Лицензия 5 лет);9;Полярная звезда (5-9);;99.99.99.99.99.99;181
19-0508-01_l5;Гладкий Ю. Н., Николина В. В.;География. 10 класс. Базовый уровень. Электронная форма учебника. (Лицензия 5 лет);10;Полярная звезда (10-11) (Базовый);;99.99.99.99.99.99;181
19-0510-01_l5;Гладкий Ю. Н., Николина В. В.;География. 11 класс. Базовый уровень. Электронная форма учебника. (Лицензия 5 лет);11;Полярная звезда (10-11) (Базовый);;99.99.99.99.99.99;181
19-0511-01_l5;Максаковский В. П.;География. 10-11 классы. Электронная форма учебника. (Лицензия 5 лет); 10 - 11;Максаковский В.П. (10) (Базовый);;99.99.99.99.99.99;181
20-0240-02_l5;Рудзитис Г. Е., Фельдман Ф. Г.;Химия. 8 класс. Электронная форма учебника. (Лицензия 5 лет);8;Рудзитис Г.Е. (8-9);;99.99.99.99.99.99;181
20-0241-02_l5;Рудзитис Г. Е., Фельдман Ф. Г.;Химия. 9 класс. Электронная форма учебника. (Лицензия 5 лет);9;Рудзитис Г.Е. (8-9);;99.99.99.99.99.99;181
20-0242-02_l5;Рудзитис Г. Е., Фельдман Ф. Г.;Химия. Органическая химия. 10 класс. Базовый уровень. Электронная форма учебника. (Лицензия 5 лет);10;Рудзитис Г.Е. (10-11) (Базовый);;99.99.99.99.99.99;181
20-0243-02_l5;Рудзитис Г. Е., Фельдман Ф. Г.;Химия. Органическая химия. 11 класс. Базовый уровень. Электронная форма учебника. (Лицензия 5 лет);11;Рудзитис Г.Е. (10-11) (Базовый);;99.99.99.99.99.99;181
20-0244-02_l5;Журин А. А.;Химия. 8 класс. Электронная форма учебника. (Лицензия 5 лет);8;Сферы-Химия (8-9);;99.99.99.99.99.99;181
20-0245-02_l5;Журин А. А.;Химия. 9 класс. Электронная форма учебника. (Лицензия 5 лет);9;Сферы-Химия (8-9);;99.99.99.99.99.99;181
21-0411-02_l5;Кабардин О. Ф.;Физика. 7 класс. Электронная форма учебника. (Лицензия 5 лет);7;Архимед (7-9);;99.99.99.99.99.99;181
21-0412-02_l5;Кабардин О. Ф.;Физика. 8 класс. Электронная форма учебника. (Лицензия 5 лет);8;Архимед (7-9);;99.99.99.99.99.99;181
21-0413-02_l5;Кабардин О. Ф.;Физика. 9 класс. Электронная форма учебника. (Лицензия 5 лет);9;Архимед (7-9);;99.99.99.99.99.99;181
21-0417-02_l5;Мякишев Г. Я., Буховцев Б. Б., Сотский Н. Н.;Физика. 10 класс. Базовый уровень. Электронная форма учебника. (Лицензия 5 лет);10;Классический курс (10-11) (Базовый);;99.99.99.99.99.99;181
21-0418-02_l5;Мякишев Г.Я., Буховцев Б.Б., Чаругин В.М.;Физика. 11 класс. Базовый уровень. Электронная форма учебника. (Лицензия 5 лет);11;Классический курс (10-11) (Базовый);;99.99.99.99.99.99;181
21-0419-02_l5;Кабардин О. Ф., Орлов В. А., Эвенчик Э. Е. / Под ред. Пинского А. А.;Физика. 10 кл. Углубленный уровень. Электронная форма учебника. (Лицензия 5 лет);10;Академия (10-11) (Углубленный);;99.99.99.99.99.99;181
21-0420-02_l5;Кабардин О. Ф., Глазунов А. Т., Орлов В. А. / Под ред. Пинского А. А., Кабардина О. Ф.;Физика. 11 кл. Углубленный уровень. Электронная форма учебника. (Лицензия 5 лет);11;Академия (10-11) (Углубленный);;99.99.99.99.99.99;181
21-0421-02_l5;Белага В. В., Ломаченков И. А., Панебратцев Ю. А.;Физика. 7 класс. Электронная форма учебника. (Лицензия 5 лет);7;Сферы-Физика (7-9);;99.99.99.99.99.99;181
21-0422-02_l5;Белага В. В., Ломаченков И. А., Панебратцев Ю. А.;Физика. 8 класс. Электронная форма учебника. (Лицензия 5 лет);8;Сферы-Физика (7-9);;99.99.99.99.99.99;181
21-0423-02_l5;Белага В. В., Ломаченков И. А., Панебратцев Ю. А.;Физика. 9 класс. Электронная форма учебника. (Лицензия 5 лет);9;Сферы-Физика (7-9);;99.99.99.99.99.99;181
21-0522-02_l5;Чаругин В.М.;Астрономия. 10-11 кл. Электронная форма учебника (Лицензия 5 лет); 10 - 11;Сферы - Астрономия (10-11);;99.99.99.99.99.99;181
22-0292-02_l5;Роговцева Н. И., Богданова Н. В., Фрейтаг И. П.;Технология. 1 класс. Электронная форма учебника. (Лицензия 5 лет);1;Роговцева Н.И. (1-4);Перспектива;99.99.99.99.99.99;181
22-0293-02_l5;Роговцева Н. И., Богданова Н. В., Добромыслова Н. В.;Технология. 2 класс. Электронная форма учебника. (Лицензия 5 лет);2;Роговцева Н.И. (1-4);Перспектива;99.99.99.99.99.99;181
22-0294-02_l5;Роговцева Н. И., Богданова Н. В., Добромыслова Н. В.;Технология. 3 класс. Электронная форма учебника. (Лицензия 5 лет);3;Роговцева Н.И. (1-4);Перспектива;99.99.99.99.99.99;181
22-0295-02_l5;Роговцева Н. И., Богданова Н. В., Добромыслова Н. В. и др.;Технология. 4 класс. Электронная форма учебника. (Лицензия 5 лет);4;Роговцева Н.И. (1-4);Перспектива;99.99.99.99.99.99;181
22-0296-02_l5;Лутцева Е. А., Зуева Т. П. ;Технология. 1 класс. Электронная форма учебника. (Лицензия 5 лет);1;Лутцева Е.А. (1-4);Школа России;99.99.99.99.99.99;181
22-0297-02_l5;Лутцева Е. А., Зуева Т. П. ;Технология. 2 класс. Электронная форма учебника. (Лицензия 5 лет);2;Лутцева Е.А. (1-4);Школа России;99.99.99.99.99.99;181
22-0298-02_l5;Лутцева Е. А., Зуева Т. П. ;Технология. 3 класс. Электронная форма учебника. (Лицензия 5 лет);3;Лутцева Е.А. (1-4);Школа России;99.99.99.99.99.99;181
22-0299-02_l5;Лутцева Е. А., Зуева Т. П. ;Технология. 4 класс. Электронная форма учебника. (Лицензия 5 лет);4;Лутцева Е.А. (1-4);Школа России;99.99.99.99.99.99;181
22-0342-03_l5;Кузнецова Л. А.;Технология. Ручной труд. 1 кл. (для обучающихся с интеллектуальными нарушениями). Электронная форма учебника (Лицензия 5 лет);1;Технология (1-4) (для обучающихся с интеллектуальными нарушениями);;99.99.99.99.99.99;181
24-2825-02_l5;Баранова К. М., Дули Д. ., Копылова В. В.;Английский язык. 5 класс. Электронная форма учебника. (Лицензия 5 лет);5;Звездный английский (5-9);;99.99.99.99.99.99;181
24-2826-02_l5;Баранова К. М., Дули Д. ., Копылова В. В. и др.;Английский язык. 6 класс. Электронная форма учебника.  (Лицензия 5 лет);6;Звездный английский (5-9);;99.99.99.99.99.99;181
24-2827-02_l5;Баранова К. М., Дули Д. ., Копылова В. В. и др.;Английский язык. 7 класс. Электронная форма учебника. (Лицензия 5 лет);7;Звездный английский (5-9);;99.99.99.99.99.99;181
24-2828-02_l5;Баранова К. М., Дули Д. ., Копылова В. В. и др.;Английский язык. 8 класс. Электронная форма учебника. (Лицензия 5 лет);8;Звездный английский (5-9);;99.99.99.99.99.99;181
24-2829-02_l5;Баранова К. М., Дули Д. ., Копылова В. В. и др.;Английский язык. 9 класс. Электронная форма учебника. (Лицензия 5 лет);9;Звездный английский (5-9);;99.99.99.99.99.99;181
24-2832-02_l5;Баранова К. М., Копылова В. В.;Английский язык. 10 класс. Электронная форма учебника. (Лицензия 5 лет);10;Звездный английский (10-11) У;;99.99.99.99.99.99;181
24-2833-02_l5;Баранова К. М., Копылова В. В.;Английский язык. 11 класс. Электронная форма учебника. (Лицензия 5 лет);11;Звездный английский (10-11) У;;99.99.99.99.99.99;181
24-2834-02_l5;Баранова К. М., Дули Д. ., Копылова В. В. и др.;Английский язык. 2 класс. В 2-х ч. Ч. 1. Электронная форма учебника. (Лицензия 5 лет);2;Звездный английский (2-4);Перспектива;99.99.99.99.99.99;181
24-2836-02_l5;Баранова К. М., Дули Д. ., Копылова В. В. и др.;Английский язык. 3 класс. В 2-х ч. Ч. 1. Электронная форма учебника. (Лицензия 5 лет);3;Звездный английский (2-4);Перспектива;99.99.99.99.99.99;181
24-2837-02_l5;Баранова К. М., Дули Д. ., Копылова В. В. и др.;Английский язык. 4 класс. В 2-х ч. Ч. 1. Электронная форма учебника. (Лицензия 5 лет);4;Звездный английский (2-4);Перспектива;99.99.99.99.99.99;181
24-2838-02_l5;Ваулина Ю. Е., Дули Д. ., Подоляко О. Е.;Английский язык. 5 класс. Электронная форма учебника. (Лицензия 5 лет);5;Английский в фокусе (5-9);;99.99.99.99.99.99;181
24-2840-02_l5;Ваулина Ю. Е., Дули Д. ., Подоляко О. Е.;Английский язык. 6 класс. Электронная форма учебника. (Лицензия 5 лет);6;Английский в фокусе (5-9);;99.99.99.99.99.99;181
24-2841-02_l5;Ваулина Ю. Е., Дули Д. ., Подоляко О. Е.;Английский язык. 7 класс. Электронная форма учебника. (Лицензия 5 лет);7;Английский в фокусе (5-9);;99.99.99.99.99.99;181
24-2842-02_l5;Афанасьева О. В., Дули Д. ., Михеева И. В. и др.;Английский язык. 10 класс. Электронная форма учебника. (Лицензия 5 лет);10;Английский в фокусе (10-11) Б;;99.99.99.99.99.99;181
24-2843-02_l5;Быкова Н. И., Дули Д. ., Поспелова М. Д. и др.;Английский язык. 2 класс. Электронная форма учебника. (Лицензия 5 лет);2;Английский в фокусе (2-4);Перспектива;99.99.99.99.99.99;181
24-2844-02_l5;Быкова Н. И., Дули Д. ., Поспелова М. Д. и др.;Английский язык. 3 класс. Электронная форма учебника. (Лицензия 5 лет);3;Английский в фокусе (2-4);Перспектива;99.99.99.99.99.99;181
24-2845-02_l5;Быкова Н. И., Дули Д. ., Поспелова М. Д. и др.;Английский язык. 4 класс. Электронная форма учебника. (Лицензия 5 лет);4;Английский в фокусе (2-4);Перспектива;99.99.99.99.99.99;181
24-2846-02_l5;Ваулина Ю. Е., Дули Д. ., Подоляко О. Е. и др.;Английский язык. 8 класс. Электронная форма учебника. (Лицензия 5 лет);8;Английский в фокусе (5-9);;99.99.99.99.99.99;181
24-2847-02_l5;Ваулина Ю. Е., Дули Д. ., Подоляко О. Е.;Английский язык. 9 класс. Электронная форма учебника. (Лицензия 5 лет);9;Английский в фокусе (5-9);;99.99.99.99.99.99;181
24-2848-02_l5;Афанасьева О.В., Дули Д., Михеева И. В. и др.;Английский язык. 11 класс. Электронная форма учебника. (Лицензия 5 лет);11;Английский в фокусе (10-11) Б;;99.99.99.99.99.99;181
24-2852-02_l5;Кузовлев В. П., Лапа Н. М., Костина И. П. и др.;Английский язык. 5 класс. Электронная форма учебника. (Лицензия 5 лет);5;Кузовлев В.П. (5-9);;99.99.99.99.99.99;181
24-2853-02_l5;Кузовлев В. П., Лапа Н. М., Перегудова Э. Ш. и др.;Английский язык. 6 класс. Электронная форма учебника. (Лицензия 5 лет);6;Кузовлев В.П. (5-9);;99.99.99.99.99.99;181
24-2854-02_l5;Кузовлев В. П.;Английский язык. 7 класс. Электронная форма учебника. (Лицензия 5 лет);7;Кузовлев В.П. (5-9);;99.99.99.99.99.99;181
24-2855-02_l5;Кузовлев В. П., Лапа Н. М., Перегудова Э. Ш.;Английский язык. 8 класс. Электронная форма учебника. (Лицензия 5 лет);8;Кузовлев В.П. (5-9);;99.99.99.99.99.99;181
24-2856-02_l5;Кузовлев В. П., Лапа Н. М., Перегудова Э. Ш. и др.;Английский язык. 9 класс. Электронная форма учебника. (Лицензия 5 лет);9;Кузовлев В.П. (5-9);;99.99.99.99.99.99;181
24-2859-02_l5;Кузовлев В. П., Лапа Н. М., Пастухова С. А. и др.;Английский язык. 2 класс. В 2-х ч. Ч. 1. Электронная форма учебника. (Лицензия 5 лет);2;Кузовлев В.П. (2-4);Школа России;99.99.99.99.99.99;181
24-2860-02_l5;Кузовлев В. П., Лапа Н. М., Костина И. П. и др.;Английский язык. 3 класс. В 2-х ч. Ч. 1. Электронная форма учебника. (Лицензия 5 лет);3;Кузовлев В.П. (2-4);Школа России;99.99.99.99.99.99;181
24-2861-02_l5;Кузовлев В. П., Перегудова Э. Ш., Дуванова О. В. и др.;Английский язык. 4 класс В 2-х ч. Ч.1. Электронная форма учебника. (Лицензия 5 лет);4;Кузовлев В.П. (2-4);Школа России;99.99.99.99.99.99;181
24-2862-02_l5;Верещагина И. Н., Афанасьева О. В.;Английский язык. V класс. В 2-х ч. Ч. 1. Электронная форма учебника. (Лицензия 5 лет);5;Афанасьева О.В. (5-9);;99.99.99.99.99.99;181
24-2863-02_l5;Афанасьева О. В., Михеева И. В.;Английский язык. VI кл. В 2-х ч. Ч.1. Электронная форма учебника. (Лицензия 5 лет);6;Афанасьева О.В. (5-9);;99.99.99.99.99.99;181
24-2864-02_l5;Афанасьева О. В., Михеева И. В.;Английский язык. VII класс. Электронная форма учебника. (Лицензия 5 лет);7;Афанасьева О.В. (5-9);;99.99.99.99.99.99;181
24-2865-02_l5;Афанасьева О. В., Михеева И. В.;Английский язык. VIII класс. Электронная форма учебника. (Лицензия 5 лет);8;Афанасьева О.В. (5-9);;99.99.99.99.99.99;181
24-2866-02_l5;Афанасьева О. В., Михеева И. В.;Английский язык. IX класс. Электронная форма учебника. (Лицензия 5 лет);9;Афанасьева О.В. (5-9);;99.99.99.99.99.99;181
24-2867-02_l5;Афанасьева О. В., Михеева И. В.;Английский язык. Х класс. Углубленный уровень. Электронная форма учебника. (Лицензия 5 лет);10;Афанасьева О.В. (10-11) У;;99.99.99.99.99.99;181
24-2868-02_l5;Афанасьева О. В., Михеева И. В.;Английский язык. ХI класс. Углубленный уровень. Электронная форма учебника. (Лицензия 5 лет);11;Афанасьева О.В. (10-11) У;;99.99.99.99.99.99;181
24-2869-02_l5;Верещагина И. Н., Бондаренко К. А., Притыкина Т. А.;Английский язык. 2 класс. В 2-х ч. Ч. 1. Электронная форма учебника. (Лицензия 5 лет);2;Верещагина И.Н. (2-4);Школа России;99.99.99.99.99.99;181
24-2870-02_l5;Верещагина И. Н., Притыкина Т. А.;Английский язык. 3 класс. В 2-х ч. Ч. 1. Электронная форма учебника. (Лицензия 5 лет);3;Верещагина И.Н. (2-4);Школа России;99.99.99.99.99.99;181
24-2871-02_l5;Верещагина И. Н., Афанасьева О. В.;Английский язык. 4 класс. В 2-х ч. Ч. 1. Электронная форма учебника. (Лицензия 5 лет);4;Верещагина И.Н. (2-4);Школа России;99.99.99.99.99.99;181
24-3376-01_l5;Верещагина И. Н., Афанасьева О. В.;Английский язык. V класс. В 2-х ч. Ч. 2. Электронная форма учебника. (Лицензия 5 лет);5;Афанасьева О.В. (5-9);;99.99.99.99.99.99;181
24-3379-01_l5;Афанасьева О. В., Михеева И. В.;Английский язык. VI кл. В 2-х ч. Ч.2. Электронная форма учебника. (Лицензия 5 лет);6;Афанасьева О.В. (5-9);;99.99.99.99.99.99;181
24-3380-01_l5;Верещагина И. Н., Бондаренко К. А., Притыкина Т. А.;Английский язык. 2 класс. В 2-х ч. Ч. 2. Электронная форма учебника. (Лицензия 5 лет);2;Верещагина И.Н. (2-4);Школа России;99.99.99.99.99.99;181
24-3381-01_l5;Верещагина И. Н., Притыкина Т. А.;Английский язык. 3 класс. В 2-х ч. Ч. 2. Электронная форма учебника. (Лицензия 5 лет);3;Верещагина И.Н. (2-4);Школа России;99.99.99.99.99.99;181
24-3382-01_l5;Верещагина И. Н., Афанасьева О. В.;Английский язык. 4 класс. В 2-х ч. Ч. 2. Электронная форма учебника. (Лицензия 5 лет);4;Верещагина И.Н. (2-4);Школа России;99.99.99.99.99.99;181
24-3383-01_l5;Баранова К. М., Дули Д. ., Копылова В. В. и др.;Английский язык. 2 класс. В 2-х ч. Ч. 2. Электронная форма учебника. (Лицензия 5 лет);2;Звездный английский (2-4);Перспектива;99.99.99.99.99.99;181
24-3384-01_l5;Кузовлев В. П., Лапа Н. М., Пастухова С. А. и др.;Английский язык. 2 класс. В 2-х ч. Ч. 2. Электронная форма учебника. (Лицензия 5 лет);2;Кузовлев В.П. (2-4);Школа России;99.99.99.99.99.99;181
24-3385-01_l5;Баранова К. М., Дули Д. ., Копылова В. В. и др.;Английский язык. 3 класс. В 2-х ч. Ч. 2. Электронная форма учебника. (Лицензия 5 лет);3;Звездный английский (2-4);Перспектива;99.99.99.99.99.99;181
24-3386-01_l5;Кузовлев В. П., Лапа Н. М., Костина И. П. и др.;Английский язык. 3 класс. В 2-х ч. Ч. 2. Электронная форма учебника. (Лицензия 5 лет);3;Кузовлев В.П. (2-4);Школа России;99.99.99.99.99.99;181
24-3387-01_l5;Баранова К. М., Дули Д. ., Копылова В. В. и др.;Английский язык. 4 класс. В 2-х ч. Ч. 2. Электронная форма учебника. (Лицензия 5 лет);4;Звездный английский (2-4);Перспектива;99.99.99.99.99.99;181
24-3388-01_l5;Кузовлев В. П., Перегудова Э. Ш., Дуванова О. В. и др.;Английский язык. 4 класс В 2-х ч. Ч.2. Электронная форма учебника. (Лицензия 5 лет);4;Кузовлев В.П. (2-4);Школа России;99.99.99.99.99.99;181
25-0492-02_l5;Бим И. Л., Рыжова Л. И.;Немецкий язык. 5 класс. Электронная форма учебника. (Лицензия 5 лет);5;Бим И.Л. (5-9);;99.99.99.99.99.99;181
25-0493-02_l5;Бим И.Л., Садомова Л. В., Санникова Л. М. ;Немецкий язык. 6 кл. В 2-х частях. Ч.1. Электронная форма учебника. (Лицензия 5 лет);6;Бим И.Л. (5-9);;99.99.99.99.99.99;181
25-0494-02_l5;Яцковская Г. В.;Немецкий язык. 5 класс. Электронная форма учебника. (Лицензия 5 лет);5;Вундеркинды (5-9);;99.99.99.99.99.99;181
25-0495-02_l5;Радченко О. А., Конго И. Ф., Зайферт К. .;Немецкий язык. 6 класс. Электронная форма учебника. (Лицензия 5 лет);6;Вундеркинды (5-9);;99.99.99.99.99.99;181
25-0496-02_l5;Радченко О. А., Конго И. Ф., Хебелер Г. .;Немецкий язык. 7 класс. Электронная форма учебника. (Лицензия 5 лет);7;Вундеркинды (5-9);;99.99.99.99.99.99;181
25-0497-02_l5;Радченко О. А., Конго И. Ф., Гертнер У. .;Немецкий язык. 8 класс. Электронная форма учебника. (Лицензия 5 лет);8;Вундеркинды (5-9);;99.99.99.99.99.99;181
25-0498-02_l5;Радченко О. А., Цойнер К. . и др.;Немецкий язык. 9 класс. Электронная форма учебника. (Лицензия 5 лет);9;Вундеркинды (5-9);;99.99.99.99.99.99;181
25-0499-02_l5;Бим И. Л., Рыжова Л. И.;Немецкий язык. 2 класс. В 2-х ч. Ч. 1. Электронная форма учебника. (Лицензия 5 лет);2;Бим И.Л. (2-4);Перспектива/ Школа России;99.99.99.99.99.99;181
25-0500-02_l5;Бим И. Л., Рыжова Л. И., Фомичева Л. М.;Немецкий язык. 3 класс. В 2-х ч. Ч. 1. Электронная форма учебника. (Лицензия 5 лет);3;Бим И.Л. (2-4);Перспектива/ Школа России;99.99.99.99.99.99;181
25-0501-02_l5;Бим И. Л., Рыжова Л. И.;Немецкий язык. 4 класс В 2-х ч. Ч.1. Электронная форма учебника. (Лицензия 5 лет);4;Бим И.Л. (2-4);Перспектива/ Школа России;99.99.99.99.99.99;181
25-0502-02_l5;Аверин М.М., Джин Ф. ., Рорман Л. .;Немецкий язык. 5 класс. Электронная форма учебника. (Лицензия 5 лет);5;Горизонты (5-9);;99.99.99.99.99.99;181
25-0503-02_l5;Аверин М.М., Джин Ф. ., Рорман Л. .;Немецкий язык. 6 класс. Электронная форма учебника. (Лицензия 5 лет);6;Горизонты (5-9);;99.99.99.99.99.99;181
25-0504-02_l5;Аверин М.М., Джин Ф. ., Рорман Л. .;Немецкий язык. 7 класс. Электронная форма учебника. (Лицензия 5 лет);7;Горизонты (5-9);;99.99.99.99.99.99;181
25-0505-02_l5;Бим И. Л., Садомова Л. В.;Немецкий язык. 7 класс. Электронная форма учебника. (Лицензия 5 лет);7;Бим И.Л. (5-9);;99.99.99.99.99.99;181
25-0506-02_l5;Бим И. Л., Садомова Л. В., Крылова Ж. Я.;Немецкий язык. 8 класс. Электронная форма учебника. (Лицензия 5 лет);8;Бим И.Л. (5-9);;99.99.99.99.99.99;181
25-0507-02_l5;Бим И. Л., Садомова Л. В.;Немецкий язык. 9 класс. Электронная форма учебника. (Лицензия 5 лет);9;Бим И.Л. (5-9);;99.99.99.99.99.99;181
25-0508-02_l5;Бим И. Л., Садомова Л. В., Лытаева М. А.;Немецкий язык. 10 класс. Базовый уровень. Электронная форма учебника. (Лицензия 5 лет);10;Бим И.Л. (10-11) Б;;99.99.99.99.99.99;181
25-0509-02_l5;Бим И. Л., Рыжова Л. И., Садомова Л. В.;Немецкий язык. 11 класс. Базовый уровень. Электронная форма учебника. (Лицензия 5 лет);11;Бим И.Л. (10-11) Б;;99.99.99.99.99.99;181
25-0510-02_l5;Аверин М.М., Джин Ф. ., Рорман Л. .;Немецкий язык. 8 класс. Электронная форма учебника. (Лицензия 5 лет);8;Горизонты (5-9);;99.99.99.99.99.99;181
25-0511-02_l5;Аверин М.М., Джин Ф. ., Рорман Л. .;Немецкий язык. Второй иностранный язык. 9 класс. Электронная форма учебника. (Лицензия 5 лет);9;Горизонты (5-9);;99.99.99.99.99.99;181
25-0595-01_l5;Бим И. Л., Рыжова Л. И.;Немецкий язык. 2 класс. В 2-х ч. Ч. 2. Электронная форма учебника. (Лицензия 5 лет);2;Бим И.Л. (2-4);Перспектива/ Школа России;99.99.99.99.99.99;181
25-0596-01_l5;Бим И. Л., Рыжова Л. И., Фомичева Л. М.;Немецкий язык. 3 класс. В 2-х ч. Ч. 2. Электронная форма учебника. (Лицензия 5 лет);3;Бим И.Л. (2-4);Перспектива/ Школа России;99.99.99.99.99.99;181
25-0597-01_l5;Бим И. Л., Рыжова Л. И.;Немецкий язык. 4 класс В 2-х ч. Ч.2. Электронная форма учебника. (Лицензия 5 лет);4;Бим И.Л. (2-4);Перспектива/ Школа России;99.99.99.99.99.99;181
25-0598-01_l5;Бим И.Л., Садомова Л. В., Санникова Л. М. ;Немецкий язык. 6 кл. В 2-х частях. Ч.2. Электронная форма учебника. (Лицензия 5 лет);6;Бим И.Л. (5-9);;99.99.99.99.99.99;181
26-0430-02_l5;Кулигина А. С., Кирьянова М. Г.;Французский язык. 2 класс. Электронная форма учебника. (Лицензия 5 лет);2;Твой друг французский язык (2-4);Школа России;99.99.99.99.99.99;181
26-0431-02_l5;Кулигина А. С., Кирьянова М. Г.;Французский язык. 3 класс. В 2-х ч. Ч. 1. Электронная форма учебника. (Лицензия 5 лет);3;Твой друг французский язык (2-4);Школа России;99.99.99.99.99.99;181
26-0432-02_l5;Кулигина А. С.;Французский язык. 4 класс. В 2-х ч. Ч. 1. Электронная форма учебника. (Лицензия 5 лет);4;Твой друг французский язык (2-4);Школа России;99.99.99.99.99.99;181
26-0434-02_l5;Кулигина А.С.;Французский язык. 5 класс. В 2-х ч. Ч. 1. Электронная форма учебника. (Лицензия 5 лет);5;Твой друг французский язык (5-9);;99.99.99.99.99.99;181
26-0435-02_l5;Кулигина А.С., Щепилова А.В.;Французский язык. 6 класс. Электронная форма учебника. (Лицензия 5 лет);6;Твой друг французский язык (5-9);;99.99.99.99.99.99;181
26-0436-02_l5;Кулигина А.С.,Щепилова  А.В.;Французский язык. 7 класс. В 2-х ч. Ч.1. Электронная форма учебника. (Лицензия 5 лет);7;Твой друг французский язык (5-9);;99.99.99.99.99.99;181
26-0437-02_l5;Кулигина А.С., Щепилова А.В.;Французский язык. 8 класс. Электронная форма учебника. (Лицензия 5 лет);8;Твой друг французский язык (5-9);;99.99.99.99.99.99;181
26-0438-02_l5;Кулигина А.С., Щепилова А.В.;Французский язык. 9 класс. Электронная форма учебника. (Лицензия 5 лет);9;Твой друг французский язык (5-9);;99.99.99.99.99.99;181
26-0439-02_l5;Касаткина Н. М., Белосельская Т. В.;Французский язык. II класс. В 2-х ч. Ч. 1. Электронная форма учебника. (Лицензия 5 лет);2;Французский в перспективе (2-4);Перспектива;99.99.99.99.99.99;181
26-0440-02_l5;Касаткина Н. М., Белосельская Т. В.;Французский язык. III класс. В 2-х частях. Ч.1. Электронная форма учебника. (Лицензия 5 лет);3;Французский в перспективе (2-4);Перспектива;99.99.99.99.99.99;181
26-0441-02_l5;Береговская Э. М.;Французский язык. IV класс. В 2-х частях. Ч.1. Электронная форма учебника. (Лицензия 5 лет);4;Французский в перспективе (2-4);Перспектива;99.99.99.99.99.99;181
26-0442-02_l5;Кулигина А.С.;Французский язык. V класс. В 2 ч. Ч. 1. Электронная форма учебника. (Лицензия 5 лет);5;Французский в перспективе (5-9);;99.99.99.99.99.99;181
26-0443-02_l5;Кулигина А. С.;Французский язык. VI класс. Электронная форма учебника. (Лицензия 5 лет);6;Французский в перспективе (5-9);;99.99.99.99.99.99;181
26-0444-02_l5;Кулигина А. С., Иохим О. В.;Французский язык. VII класс. Электронная форма учебника. (Лицензия 5 лет);7;Французский в перспективе (5-9);;99.99.99.99.99.99;181
26-0445-02_l5;Григорьева Е. Я., Горбачева Е. Ю.;Французский язык. VIII класс. Электронная форма учебника. (Лицензия 5 лет);8;Французский в перспективе (5-9);;99.99.99.99.99.99;181
26-0446-02_l5;Григорьева Е.Я., Горбачева Е.Ю. ;Французский язык. IX класс. Электронная форма учебника. (Лицензия 5 лет);9;Французский в перспективе (5-9);;99.99.99.99.99.99;181
26-0447-02_l5;Бубнова Г.И., Тарасова А.Н. , Лонэ Э.;Французский язык. Х класс. Электронная форма учебника. (Лицензия 5 лет);10;Французский в перспективе (10-11) У;;99.99.99.99.99.99;181
26-0448-02_l5;Бубнова Г.И., Тарасова А.Н.;Французский язык. XI класс. Электронная форма учебника. (Лицензия 5 лет);11;Французский в перспективе (10-11) У;;99.99.99.99.99.99;181
26-0449-02_l5;Береговская Э.М., Белосельская Т.В.;Французский язык. 5 класс. В 2-х ч. Ч.1. Электронная форма учебника. (Лицензия 5 лет);5;Синяя птица (5-9);;99.99.99.99.99.99;181
26-0450-02_l5;Селиванова Н.А., Шашурина А.Ю. ;Французский язык. 6 класс. В 2-х ч. Ч.1. Второй иностранный язык. Электронная форма учебника. (Лицензия 5 лет);6;Синяя птица (5-9);;99.99.99.99.99.99;181
26-0451-02_l5;Селиванова Н.А., Шашурина А.Ю. ;Французский язык. Второй иностранный язык. 7-8 класс. Электронная форма учебника. (Лицензия 5 лет); 7 - 8;Синяя птица (5-9);;99.99.99.99.99.99;181
26-0452-02_l5;Селиванова Н.А.;Французский язык. 9 класс. Электронная форма учебника. (Лицензия 5 лет);9;Синяя птица (5-9);;99.99.99.99.99.99;181
26-0453-02_l5;Григорьева Е. Я., Горбачева Е. Ю., Лисенко М. Р.;Французский язык. 10-11 классы. Электронная форма учебника. (Лицензия 5 лет); 10 - 11;Объектив (10-11) Б;;99.99.99.99.99.99;181
26-0523-01_l5;Береговская Э.М., Белосельская Т.В.;Французский язык. 5 класс. В 2-х ч. Ч.2. Электронная форма учебника. (Лицензия 5 лет);5;Синяя птица (5-9);;99.99.99.99.99.99;181
26-0525-01_l5;Селиванова Н.А., Шашурина А.Ю. ;Французский язык. 6 класс. В 2-х ч. Ч.2. Второй иностранный язык. Электронная форма учебника. (Лицензия 5 лет);6;Синяя птица (5-9);;99.99.99.99.99.99;181
26-0526-01_l5;Кулигина А.С.;Французский язык. 5 класс. В 2-х ч. Ч. 2. Электронная форма учебника. (Лицензия 5 лет);5;Твой друг французский язык (5-9);;99.99.99.99.99.99;181
26-0527-01_l5;Касаткина Н. М., Белосельская Т. В.;Французский язык. II класс. В 2-х ч. Ч. 2. Электронная форма учебника. (Лицензия 5 лет);2;Французский в перспективе (2-4);Перспектива;99.99.99.99.99.99;181
